company_name,title,description,url,publishedAt,source
henkel,Henkel recalls Tec Italy Shampoo over klebsiella oxytoca contamination - Global Cosmetics News,,https://news.google.com/rss/articles/CBMiqwFBVV95cUxOMktTZ3NzdW5PS0NiUTJhNkhEQmZrSGRINVEycUZVQ1dxZy1WZXZjZWVDUlpCZHBpUk5xcHE3bFR3MFJGeFJpamUzSG1yUkNTVEZxRXYtcmZxeU1UbE5jMWVjMFlTSW5OQWE2UkZjN3pZTDFnUHc3d3h2SVVQSnZDZzJnZGZzV2d6anNzR0JEQU1VUUo3TWxqVDFYN0tpTFJqaFVrQ1M0ZTg5cnc?oc=5,2025-03-28 00:00:00+00:00,News
henkel,"Verna Henkel Obituary (1942 - 2024) - Coeur d'Alena, IA - Daily News-Miner - Legacy.com",,https://news.google.com/rss/articles/CBMijgFBVV95cUxPeWpDTGxsRjYtd0tTNklPb3JDVVE0bFpBMy1GNmxNUFNJcnRWcEItaEdWdU1xMkFlVWZlNUdtZHVoZ1BuLWluZjFUSWZrNmk3WGoyS2FSdmRFY1NwRVhVelg5SE14TktjOWh2VUNoNEhQR0tLUGZsdndFR2M4X3VHZU5VRGUwcU54ek1Sd0NB?oc=5,2025-03-30 00:00:00+00:00,News
henkel,"Sales share of Henkel worldwide from 2012 to 2024, by business unit - Statista",,https://news.google.com/rss/articles/CBMimgFBVV95cUxPaU92c0RlS2VzN3pXbHYwb1dxSUI0ZE5VNW9kSTRjSFU2SU5oVS1MTjhRUHpBVG8tV1VsWWRvRDQ2NWQ0QWphQkdjVEhOZG9zUzZjb2lIbmlBNUJTcER5RjNPTGpNZzJSbUVGYUZfRGlhU2YwRGxLUm1iSlg3bEVpV1NDS29HQUxEaTVqWS1OMHVIVjRrVjVuUHdR?oc=5,2025-04-02 00:00:00+00:00,News
henkel,"Henkel Debuts New Concentrated Formulas for all®, Persil® and Snuggle® Liquid Laundry Products - PR Newswire",,https://news.google.com/rss/articles/CBMi3wFBVV95cUxNdDRaQUNQTW5Ob1JIS0NXMU1fVEd3am1WZWN3a0FKcWpnSndrRXVzNFZnUEZ4Q3ZneUVUZW5ZN2ZNV0dSRmhTQVkya05IY0huR2lIYVRQZ3MzQkZ6M2lCaU9zalROamNDLUZDeERibEp0dk05X3U0Qmd2NkNHd3JpTks5djcyOHl2aWpzbWlJSWhpaC1XZTg0TlBUMDRQYWFYc19ReDN3a0tpUm5rM3RLWC00X2lYblZKbW5aLUNQa0N5NXlZMFlyczRfcXBwc0pTN1Bxdnc2dE5JeE95Ukdr?oc=5,2025-04-02 00:00:00+00:00,News
henkel,Hilary Falb Kalisman receives Gerda Henkel General Research Grant Scholarship - University of Colorado Boulder,,https://news.google.com/rss/articles/CBMixgFBVV95cUxPMDhNbTlQbG10WUJUSEJKQWN3eGozUUtyUnRteG1jMTZvdHRqRXREUDEtcWNrWU1KbVBjVV9Nd0Z5RWt6Tl92RmUteW45ZXJmN2ZKaHhVTF93dVhoSm52SENxQ0hvNlFrQzhEaFNNV2Z5NmlVeVg3R0ViSDJHMnBSU3lqeXNfeHdqVVZmY3lidlFTTHk5aEVJS20xRkNiMzlZS1oydkpLdDN1MlE0TDJ0bmhSTm5SLVFMMkUtbjhDU2RSOXBnSkE?oc=5,2025-04-02 00:00:00+00:00,News
henkel,"Henkel Unveils Concentrated Formulas for All, Persil and Snuggle Liquid Laundry Products - Happi | Household And Personal Products Industry",,https://news.google.com/rss/articles/CBMixwFBVV95cUxQT0FZbGI4elJwemRTa1BoLVpmcWxwazg5X2pOeE1ZWTA2d3hZOUpuOXZJLWR3N3pha2NwZTRfMFpIeWNhTFlNRnh0MXZOVFRoVmdFS1RzQjQ5Yl9WXzV4TVBCNnkyTUhqanhmUERjWHd1bm1pZDRtU21KVlVxSjVsU1U3MXBqWkVQa2JqV3hmTEZYbFFFM0hMcnFzTW13V2UwUHIteTlheGpUMDJJaTNJaHRSMjVxTHNoUmQ5NGNSaFlydXZDNVUw?oc=5,2025-04-07 00:00:00+00:00,News
henkel,Dial® Launches 'Clean Sheet' Program to Support Local Communities as Part of Henkel's Multi-Year Sponsorship of U.S. Soccer - PR Newswire,,https://news.google.com/rss/articles/CBMigwJBVV95cUxONFZJZzZHLVd4NVFheUpPT0Jpc1hGbzJHR1VRTWJiZE45ZU1RUTdWMXJTUDdMTzA5ajQ2VE1Qd053SUNkNXZrUTMzSW5yRzBrYUpNMUNUenprWG5qT3lxU05kSXZuZFprSEd6ZXcyTEJrdUN4REFxWDIyODdyb21VNkgwNXF1dzRiYm5Za1VfQzZueXlfdVhIdmNUelRXNnk3VXBHVFNUYjFPdDJnOHdva1F0aUVvM0FZZDRseklYYnJXMm1OU00weFdmWldXYkxpWDJlMDZQakt1R2drX25vTVUwbHFpYl94MGVNTWJNMzdfYW9pZHAyX0VYS05XNDJ1cU9z?oc=5,2025-04-07 00:00:00+00:00,News
henkel,Meet Luciana Petitti: Paying It Forward Through Leadership and Impact - CSRwire,,https://news.google.com/rss/articles/CBMitAFBVV95cUxPRWFObjNvbzBZWXMzRE1rZENVQkdVdXdDTFk4N3FxUTBmQ0Y2X2F4UUlKd09MakRrT0w0MGRhU1VLSllfZ0pCcG1IdlNLQVN2WS1CUGtxSkNKVjJ0MVhlMWhONmp4eEprLUxMZ1NSTzZDS1lscjJfQktRc0JmVXNLT2JWYnZPNTFfc1NTdjdnQkd1bmFHYnV4WU9CUThZN0VYajZFbTFWY0hJcWNuM0FZcUszQlY?oc=5,2025-04-10 00:00:00+00:00,News
henkel,"Henkel’s göt2b rolls out Curled line, names SherriAnn Cole as brand ambassador - Drug Store News",,https://news.google.com/rss/articles/CBMioAFBVV95cUxNalpkS0tMNjVNS3FWUkwzb2pjcm9yTmZUOUZEY2czYl82ejhPclhqYTdBR25rMzNuOVFxTnhLVmNjS1RLaVdCWjhXdWhqLW5EdTVubm1XZFFTT2VKaFFvaGZmQk0xbzh1b3lUZlZIZ0VVdVZvdnZkMzBGZFNSQ0NQTi1VZncteGdFN0NwZDhoeEYwMjlnX01mTzVVVldPc0tl?oc=5,2025-04-11 00:00:00+00:00,News
henkel,"Richard Henkel, Pittsburgh's forgotten serial killer, likely took his true death toll to the grave - Pittsburgh Post-Gazette",,https://news.google.com/rss/articles/CBMiugFBVV95cUxPSzRlcG5RRkYwNGVabm9tRTdGVVM5QXYzeHZ0Z013c01NakNGU2dCdEdhYXFlZ0hKWFhUVmZVT2p5N2Q1cU5SRHhoQm0tMHRuZFVweE4wU0V1UFkyOWxZWWZUZ2NsZ0hjZm5taWhiNkxKSnB1TlUxanNnTFUzWUZyQjVNQm04VjVfVVRtN1lqc3dMalA0QjQ4Z2ZZNFpKNWxBVk9qUy0wd3NHYjB1ZmJBdlp2SFVoVTNDU3c?oc=5,2025-04-13 00:00:00+00:00,News
henkel,Henkel Makes Further Progress Across All Areas of Its Sustainability Strategy - CSRwire,,https://news.google.com/rss/articles/CBMivAFBVV95cUxNSmQ4Q2hBdjVFaDM0NzdueVZ3bTFiQ1Q2Nk9nOGRseUZCaFBMek9IakVjWDFFZmpySkhSSlE4Y205U2JuTlB0MUs3RU1MSndUVENpanJFclR3TVc4RnZRYUloSHMwdzdlOEhpTzFoNmo0UTJQNnZaLThwNEVaLUs1Qnd4a3htU3p4VGsyNzFVelBPdEpWb3hTVHp1eVh1dkhkM1ltVFRheDN3ZERsdjJ3bEsta2ttdUIyVDJlVA?oc=5,2025-04-14 00:00:00+00:00,News
henkel,Henkel: Cooling the AI Heatwave in Data Centres - Data Centre Magazine,,https://news.google.com/rss/articles/CBMijwFBVV95cUxOTEs4S3NsWmY2d3Zva0tkbXNtM0xLTUMxclZLQ3R4Q1NHNkp6c3VKYnZqUFlzYUtGSkd0akdJUktPUnYxRzd6Q19ORGhOclFHdUsxbk53aU5rbVVkbzBKMXNOOW5ydzExQ3hRNUxmUmZNSnU1WlU1Nnh0c2Z1Yk9DOWdDR3JTSDMyaHFaQWd0Yw?oc=5,2025-04-15 00:00:00+00:00,News
henkel,"George Henkel Obituary (2025) - Troy, NY - Albany Times Union - Legacy.com",,https://news.google.com/rss/articles/CBMimgFBVV95cUxOZjdHczgzVUpkejV1U1BxTXp3dDlpTWR5SFl4OE54ZVM5TDRGVU1ObXQyUDMzLTByajRzMU1GbjUyakR1Uzd0WElDajVJNF9FSjA3dHNXNVJZWWNnTjZEeTFGdE9nUlRGcFJLX0RNZmp2eVhWSlpfWUZwMnVSTHI3aUViaDdCSkJvQnFtODFYaWpzbWFjamhpX1V3?oc=5,2025-04-22 00:00:00+00:00,News
henkel,Henkel and Synthomer partner to cut carbon emissions in adhesives - PR Newswire,,https://news.google.com/rss/articles/CBMivgFBVV95cUxPNWNTRnQ4SEhwVkc0Sm11ZEFXZFR0QjFpMHVaMTFCekFCX0J4OHBBbzBEN2VKVUMzMnlOd2Q3ZFdJaWtVVjZwb3Z2bllqak1vN20xOWI2UWQ1RVhxdGcxM0VKb3JMOXlrWTRUTHJPTUdUZzF2dGhWTHhlNGFTZFRhbUxab2RLVmI0TGdDWWp1SUtINnBUSndxbjZUVFJrUHJfLTVDb1Rod3VJci1VV0szdkJJWUtBR08xRG5BdnV3?oc=5,2025-04-29 00:00:00+00:00,News
henkel,Why Henkel has been awarded Schneider's Sustainability Award - Sustainability Magazine,,https://news.google.com/rss/articles/CBMinwFBVV95cUxPZ0FyWkktRGtWRU9HTlM1M3RrWUItdHBrY2V4Y3JxdHNhUDhyaEhXWXZJc1BmQmsxZVZ5ZDR5VXhfZEFFSnIzSnkyOVdkOHdwWEY1cmdab2h2bWxYczlPSEpRdnZ6MldPU2Y5d0VudFNicVJNX3VLQXV1UmlnNVZxRmM5VVdZWXVDR2xUQ2NGcVRCVVRTbVJ6LUlXVXFoZFE?oc=5,2025-04-29 00:00:00+00:00,News
henkel,Henkel Targets Supply Chain to Cut Scope 3 Emissions by 2030 - Supply Chain Digital,,https://news.google.com/rss/articles/CBMiqAFBVV95cUxONU1CQjZqcm1BQ0Jta3hyaFdOWUk5SThXNGRlOHB4eFFpZXFuRmlZV01aaDB5N3BhQTZraDZyaWo1dnMzbWwtcXh5VjEwQUxWNEJ1UVNTNzZsUnBkdVNSVmJfcXh2WVBqQW5kc2t2Y1ZyZV9tU21KbmNWOUJxRTJNRnRHYUNNdlZGRGlkM1VsdVBFWmx3V3NwZnpUNHdnUDdiX3djSGJ4ZGI?oc=5,2025-04-29 00:00:00+00:00,News
henkel,"Henkel, Synthomer partner to cut carbon emissions in adhesives - CompositesWorld",,https://news.google.com/rss/articles/CBMinwFBVV95cUxPcEJyQVpENkE1X1Z5bnBLREt0YnpnaDZKZjdhQ1JWb3R5c2JGSWQxVmloVkdFLVNDMDN0ZjlCQVYzUXphQWtHZi12N3NRdWFGWG1ZRUdDeklRelBmYzZvNGpQRlRteDZlYVhNUGpnU0VjQWN1dF9VR0hzS2NEQ2FkeTUxMmR0TUt6ZnVkNE1veUIzTWVXd1k2RUU5MkJ6SVE?oc=5,2025-05-02 00:00:00+00:00,News
henkel,"Henkel showcases new virtual adhesives, mica replacement safety coatings and structural adhesive debonding tech - Charged EVs",,https://news.google.com/rss/articles/CBMi2wFBVV95cUxOWXQ3dnJYS2Z6U1Izc19zQmVFeHNYZWx1X3RPMFhibXdfbndfZFhTVDNZY2pMZWNHczZncjVyMHNiMWpMUVdKWVVUcG9pNjJGenc1enJHcDBaMGxyckpqdUNab3hMeTJMcmg0YlNfLTdZaWZjQ1NYZHhUeW1jc1lYSmNQd1hCUkpKMkg4a2laSGQtajhLRjRpSG9kX3RuVjhzalFIUkdjMEVCejM5ZkNfeXVPVVZhNXZ0LXlHRVZyNmF4SEVRREJWT25VUmFZQk1kOGRaYkt1YTE0MmM?oc=5,2025-05-05 00:00:00+00:00,News
henkel,"Equality NC's Eliazar Posada on recent anti-LGBTQ bills, and how caring people are pushing back - NC Newsline",,https://news.google.com/rss/articles/CBMixwFBVV95cUxPaDZFcm9pMUdVNUtJVFJUdlEyM25HdjU1aHRvRDE2TEdxR1pyeDRmekU0ajdwY28tN29teHE0RmNQNmFzUjhIdl9iOVB0NnFPeHZVNlF1LVJuMWU2YXptSEdsQ1ZBckwwUUY4NGdvcmdqOENHdEJnSVNmNFB6YWNlUkEzdEdhLWUyellQdmZ4TFVJYm9La2Y1emtYdTJ4aVA3UmEyR0N3dVBJZXJpaklvLTllUE94LUoxbV8yVWk1amRqd0F0UlpF?oc=5,2025-05-05 00:00:00+00:00,News
henkel,Henkel and Synthomer partner to cut carbon emissions in adhesives - Label and Narrow Web,,https://news.google.com/rss/articles/CBMitAFBVV95cUxOVEVraW93eTRrQWdxUVlCRU5qYnRkekgtQWkwdlFxblI2RFhTOGlrMndsR1JnMDRtc2VKa1ItUDF6clBVMWk0emtNY0xEVVBYa3Y5czhNTUEzZzJMckQtX05WdjFoN3NEWjhzZmdBU2t4VFNxYUhKQmx0TW1aYWJSbW9sVFA2TkFfNHhHUlBsZ09vcWJ2VkVuRGtoSmR6Y010RmZEX2JYVUlZUnFYeEk1OERva1Q?oc=5,2025-05-06 00:00:00+00:00,News
henkel,Persil-owner Henkel takes hit from weak US consumer sentiment - Yahoo,,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNTW1DYmhHSXdndFpreXNJSXBleldlYmV0UTMwcGN0RmRwcmx1UE1oZHBsYldKMjFMZU9zOGJQM3owcEpzLXJRdnJKWUY1U1dJdmR4cHY2QXJCeDlWeFRMNE96N0JzTDVjcVpvdklXODg0WU1TYXBUTnJqSFNWdzFvbWZvZVBYRXV3?oc=5,2025-05-07 00:00:00+00:00,News
henkel,Henkel Drives Sustainable Excellence Across Value Chain - Manufacturing Digital Magazine,,https://news.google.com/rss/articles/CBMingFBVV95cUxOTTI2dU5HazQybGF2UTVvbHFEb255S0pCUnpZR1JLNmNJWTBsVFlrQkt5UWc0VHpYd2ZIWmt6N3R0TTVaamhIcHlUUFZxR3F0NkxBV2dTM04wc1JWTVJDdy16S1VEMGFvYml4TWc0TXQ5dEFhR1hMWXBadlRuRGdPcm0xNnFVWmQ2MUdIbGJXTmVYZ1VrcVk3WG15QUxTZw?oc=5,2025-05-07 00:00:00+00:00,News
henkel,Henkel sales fall to €5.2 billion amid 'challenging' start to the year - Cosmetics Business,,https://news.google.com/rss/articles/CBMifkFVX3lxTE5iYU12RGlTallsa282YXVIOEZ6SHNENFIyd0hXeGVOUF90bE1kejNlUGJKRzZCRUdwcTZzR2Mwd2tOekY1M1VPQUVwTTVMUEM0Nzh6TTkwYlVPeWNpX202TU1BT29ZaFZ0Qm5fendsVkVPU2NIYlA3OHBNVUdnZw?oc=5,2025-05-08 00:00:00+00:00,News
henkel,"Henkel Q1 misses on consumer weakness, FY25 guidance held steady - Investing.com",,https://news.google.com/rss/articles/CBMisAFBVV95cUxQUV82ZVQzTTNaNVk2cUhZYzJBUC1GR2VRTnlnUVVRR1dqS3hkRUM0MlZUVEdCZE5NLWg1NnZ2TWJnaXhkMzZWMFpkUlhUR2dxc2k1NHhSQ04xU05NdjdhYUphWDN1cnh4RThuaTlUZ3JHcy1JZU5mNUZwY05ETkcxd0xsNEpsbmptT0RZV01neVlaVVRhMWhHdGpVRGU2UlhyeVVBNlZWY29NNVhxVzI5LQ?oc=5,2025-05-08 00:00:00+00:00,News
henkel,"Henkel Q1 Sales Down On Weak Europe, North America; Confirms FY25 Guidance - Nasdaq",,https://news.google.com/rss/articles/CBMiowFBVV95cUxOZGpsLWxlZ0FUQzFyOW5EY0oyTjQ0c1Y5WjdHOTdCdlQtZmlweFJLY0FnMFRwZ2ZUN2lvV3poTmRpV09wSjI4cEp5WDNJLS02d2UtMVJGXzl4Mld2ZWRWV2haUjlTODdLZmZCTEE4NXpudDduUmRiZllpYzhtY3FMLVRpQ3oydVBPSGlSV2RlTHNxZE9uUGF1QVRjYzFnRWx5cHhr?oc=5,2025-05-08 00:00:00+00:00,News
henkel,Henkel AG & Co KGaA (HELKF) Q1 2025 Earnings Call Highlights: Navigating Challenges with ... - Yahoo Finance,,https://news.google.com/rss/articles/CBMieEFVX3lxTE5NN2s2cFExa3kzV1Rnc2dYZTZSMnhjSEhXRnc0a2NwY2dFSjJpaG9qd0xsYWgtNHRJWnNmMzV4d1Bzb0JOaDZKLVFBa0ZkRFFyUGlsUEdVSHpVOVUxdlFfZGh3STZVOFdTQ0FkOFcxT0pXb2M5LVBZbA?oc=5,2025-05-09 00:00:00+00:00,News
henkel,Otto F. Henkel - Cincinnati Enquirer,,https://news.google.com/rss/articles/CBMiXkFVX3lxTE1OU3RBVXBmZXpvMHRVeGxQRGpxYUVDOGtYN0EzN3huNFgyeXI1d2U0UGZ3emF5UGdUZzljR2xpcHNqQ3B3Zl9MWmtBMW13UW1ra3FzUURWN1diYTJYQXc?oc=5,2025-05-09 00:00:00+00:00,News
henkel,Henkel AG’s Earnings Call: Mixed Results and Optimistic Outlook - TipRanks,,https://news.google.com/rss/articles/CBMiswFBVV95cUxOV3V1TDJpdngzZnRmbnJqU3ZERDhBdVJWR1VMMGVNVUVsZWxTZVZoQWNuSjQzTDBZdGs1bExVVHZJUy1RR1paOFJNd0Y3VXpvVGdheEhMZnhtYkhRRnUwOHBNTGlhVWVDNVVFV3c4NVB1R1VYYTNMVGlZaU1aRGxzT3Axd0VLVnJCRHVralhMZ0lQRkdKWUowYnN2WW15OTAzTmJyb2F4WHJIN2o4SVBDeVMxRQ?oc=5,2025-05-12 00:00:00+00:00,News
henkel,Henkel Consumer Sales Decline 3.5% in Q1 as US Demand for Personal Care Products Weakens - Global Cosmetics News,,https://news.google.com/rss/articles/CBMiwgFBVV95cUxPbXpmSlV6U05kNm5Ga0wxUGw5OWpueU5FZHc4Z0syQlZoUlRJWGlaWjFTa0VTcDBybzgxYVBRTW1UV3M4dXd3bTJ4Q2ktS0cwVkJFa0pCamtvWUluNlA0VWp6M3hYdWhfZ0xoU01CN0MyUWdtX1RlYUVKbUlacGd4RmJHS2ZuOGxTSEJxamRySHhhaEdYR1lRc1VNTndlejVJNHIwZFVpYWp1SW1DT1BuLUJMR2dJM1NIQkM5LXlzMVJaUQ?oc=5,2025-05-14 00:00:00+00:00,News
henkel,"Obituaries - Obituaries in Fredericksburg & Stafford, VA - Covenant Funeral Service | Fredericksburg",,https://news.google.com/rss/articles/CBMihAFBVV95cUxNaVpHWW5RTm1uMmNrOW5JYmFRRGdZcm1wNzVzWWhickZqWWRjbEtkOFVGck5GbWxxQ2dWMEM3a2llNENvVFZtN1BoSjFHRmttc0t6VmZndERJR1hYVWphSExXUU1fQ1l3MU1yNktuVVhQOTFjVWw2OW5mUm5heTItckFzZ1U?oc=5,2025-05-14 00:00:00+00:00,News
henkel,"#AViewFrom Henkel North America: Greenville, SC - Morningstar",,https://news.google.com/rss/articles/CBMioAFBVV95cUxObG0yTVlvQ01QVkw0NjlqWW5lV04wYThTclZoTVFTU1d3NVI3b2w0ZUJiRlRaRmp2THZoZXRyc1p5VDVBelhOY21DV09LbVRDNGFwWm9nenRJM3VLdERJdmNqLVlFM0xmNXpZMzBLWDNNUl9adU9SNmVQNVJIRGtQWEpaa0dRek5NSFRHS0oxQV9uNDBWLW5hNk95SEdlYmVk?oc=5,2025-05-15 00:00:00+00:00,News
henkel,"Future Physician-Scientist Finds Opportunity, Support at UToledo - UToledo News",,https://news.google.com/rss/articles/CBMirgFBVV95cUxPaTQ0Zm1aN0VOUndqSUR1OHBGZmd1aHgtam9sM3ktOEV6RmNQT2ZkMXVYVXgtQlNHa0VwUzlQN0xmUk5UUzJpcG51VzQ0Tm94WWxWVHRuQjVfSVRVN21xVk1iRFNvSmZnazdMbXVYX1RPTzZBckJVdHVsQ01LalNXVm82NEh2SkVZWWU5NVcyOG9kclRmUjU3c05VenBvOVVlcWFVNDhrQlRvT19xZmc?oc=5,2025-05-15 00:00:00+00:00,News
henkel,JPMorgan Adjusts Price Target for Henkel (HENKY) | HENKY Stock News - GuruFocus,,https://news.google.com/rss/articles/CBMipAFBVV95cUxQX1FtOUxDRkV6Tkgwd3pVbGVOZGZCQnRjY2FXMGROMUVkejl5RklGc21CLU9aUGNYY0pWSG1uVXBYc2U3Q0JpRDdKRXgzb3M0MGhtZnZuQ0VTX3FZa1pERG5UVGs5VHg5SzRwZDRkdmNoZXB5MUN1R3dGTDdIV3NuT2FTT0tfaDRQQjc1TEJaY0twdDZQRGJmdlh5ODZ3Nml5WHhZeA?oc=5,2025-05-15 00:00:00+00:00,News
henkel,Henkel employees go to work at local parks - Hazleton Standard Speaker,,https://news.google.com/rss/articles/CBMijwFBVV95cUxPLU5DRXgwZTFvOFNLbm1LSHZJNkJTdGhfUjNzcW94R3R4aDI2ZFpzdGdhU3M5Wi0wZjRMY0lhMUdMRnEtTXkzMHhFRUZuakl4ZndBZENZeEVfWENpZm5lUXNZWWJSM2hsS1dvX0FFQjlHYXVGb3M4TUtmLWc2U1B6NktzR3kxQ0xjd3dna3ZTUQ?oc=5,2025-05-16 00:00:00+00:00,News
henkel,Joining forces for sustainable development in the flexible packaging market: Henkel and Nordmeccanica elevate long-standing cooperation into a strategic partnership - Asia Food Journal,,https://news.google.com/rss/articles/CBMitwFBVV95cUxNanhUV2Z5VW8tLTVsWnZieWkzdlB5Y1V3Z085azFBLW1YSmQ4V0s4QUZxQTlkX2oxUGZ1MVVIbjZvQ1ptamtXRVVnbWJ4NzI3SEpwWVRhQnoySUhITE5xTWRIanFEWkQtaFVsNk82UzlJUTdoM1NMUk14WW45MDRGLUFMWjVkanZnZG5JN05vV0pMbGZNSklaTnB0OTg3Rl9YU0dNSkNpaXo3b3hpanpJQVZoblpRYzQ?oc=5,2025-05-16 00:00:00+00:00,News
henkel,"Caffeine Hair Care Market to Witness Huge Growth by 2030 | Henkel Corporation, Procter & Gamble - openPR.com",,https://news.google.com/rss/articles/CBMioAFBVV95cUxNUFV1d2YyNEJRdjdydDc2YU5ab0ZzRVBPb1RUZ3p4eU5vODZmQnpKNmlHR2ZyUUlkUzFqVWY4V3ZpYTEzSjZFU09fQ3JSeFI2S1poLXpHdzFDQlRhcU9xbnF6bE1odWU1eEhWcUVFdmR2Y3RQVUpHZXcxQXAzemk1RFhBd0d5UTBkMWRzNHIzb25jR25Sd2NsUnVNTmRuTGJS?oc=5,2025-05-17 00:00:00+00:00,News
henkel,Henkel and Sasol Collaborate to Deliver Lower Carbon Emission Adhesives - PR Newswire,,https://news.google.com/rss/articles/CBMixgFBVV95cUxNaDJwWE56ck5DQkQ4TURnREJUWEVneGJIZEVOam42T3o4bmZqQk1CbzdJeUctcmRlMmQ2S0RELU14UmxtMWlUQlg5azE0blFFNjhwcDFlc0JnY3d0VXdIQTFfOEx4ZXM5S29qakE2N3Q4UXBaSlU2TGJ5SW4ySTFKZ2dFM2ptaWllbVdldEZrVVl3Uzc1WGQ2QXdkNXF2SDdNdlIxTFB3MmZibFFSajFKSTlhajBNd2liZG56YzJBaEhPRXJ0M3c?oc=5,2025-05-19 00:00:00+00:00,News
henkel,"Adhesive Films Market Hits New High | Major Giants Henkel, BASF, DuPont, H.B. Fuller, Lohmann - openPR.com",,https://news.google.com/rss/articles/CBMinAFBVV95cUxPUHI4QXhEYmRnWTdUendESVV0YTZCVHZTZVNtMS1DYXFDX1VTY0ltLWE3VlpVM1FFWUZ6VVVrNXhyajY1R19HNGVuandzcE5NS3hCSWhLYjdXQi1yQjQ0XzVpMGtjbERhdjIxTE5UT2M0T0Q5UllTQTYxdmZVR3RNSnF3ZlJKUjVzeXN5alMyLUxrdWZRaE1OSmt5SFU?oc=5,2025-05-19 00:00:00+00:00,News
henkel,Henkel Taps Sasol on Low-carbon Hot Melt Adhesives Production - marketscreener.com,,https://news.google.com/rss/articles/CBMi3AFBVV95cUxQdjNtSjNNdVV1Q2xPTzhscTd2dkVwTkd2aGxoTFFLSTNkVzFsdkVvTkZRcWhNX3JscEViQ0s4YVFpSXdaaUpsS19HOTNpNEhrLVhRUG9JV0lHOHNFQW91b1R6Sk1GZnloQllEbndpQlR1cHJyYmRvSFpnRUcyVEFrTDVaUkd3Mzl1VUZoRXp0Z2phVTBLNlU3SFJlc1U0OUZEVnZ2a29WbGRBYlQ0a25idlFlZFM0anlrXzJsZDBLbDNFNDlxaFJzbWFfT21UOXRhRmpsVDlaeEZHVm5L?oc=5,2025-05-19 00:00:00+00:00,News
henkel,Henkel and Synthomer cut 20% of carbon emissions from hot melt adhesives - Packaging Europe,,https://news.google.com/rss/articles/CBMiugFBVV95cUxNcFZLRGdwWVhTQWN5Q0xSOEFXMG1MRHVrYmswTlQ4VE5BakY2ZlM5Vm5YbDFYaGMxUG5SaEhlV2RRYkYtSFU3X0ptSl92OHEwdnlqeV91SkNVaG1RVFRKMUdPa2ZqQXQyS2RvbWI5UWh6SjNlUk0zYWhrUEk1ZUR2WkNCOHlTXzJpZV9kcUJYZEVOeUFpU1Q4c00tRGQtWFhoTlJxUEtnT2RaeFI5aW92ZlBvZ0ZWaWpPOHc?oc=5,2025-05-20 00:00:00+00:00,News
henkel,Henkel and Sasol Collaborate to Offer Low-Carbon Adhesive Solutions - ChemAnalyst,,https://news.google.com/rss/articles/CBMixAFBVV95cUxNR2RQc1lrTFlZM0lxYVA3Y0tXV19SdDE2ZVlSZUhxZ2ZTemNhUDhiNGtGZXN6b0NxQ0VkWG4xcGdlYjJCOGltWjRtZ1Fhd3o1bmt1QWRINnFOQ3JFNFg1dG1MTmF6WnF1OFJfMHJhQTRLVUdWTnYzb2hQMVQ5SEpxQ3RfRjFocGJwV1NFcG5JLXFZSFVfSjFJaHJTMzRjM3NSbW1CRVhKd3JaNW1VLXdxWG5HZEhmNUV1M2RMbmstNmQySEFf?oc=5,2025-05-20 00:00:00+00:00,News
henkel,"'It runs in the blood': Henkel, state's No. 1 long jumper, born for track success - Mansfield News Journal",,https://news.google.com/rss/articles/CBMi8AFBVV95cUxOZFgyMlpvQngxMnpYc1JUcjdvN01XOXByREF1Nkt3cmxwTGtRX2QxR0U1Um14N0J1N255Vl84Y2oxeUcxZmhNVVN3Y0R0SVZXLUtGaXhJM1RGVjNMS0c0YkdNbFFMOFVRUVVuazllM0d6RUIxb2JuTFZRZUNxRWlfV2lJWmZrdFBGVHVRdVZPcEhhZmlLWFBRc1J4X1dMcGdrSW9UOW9uOHZHek1OMmU1c09xOWJKZDZtMlhIWVFmUVBOVlp3SzRZLVpjSjBreURWTDRVOXZZUGlhTUd0WVRwWE50aEpoT0ozT1RTMHM0Qng?oc=5,2025-05-21 00:00:00+00:00,News
henkel,Henkel’s heroics lift Byron to fourth straight Regional title - WIFR,,https://news.google.com/rss/articles/CBMinAFBVV95cUxOVWtiN0tGQ29pUnRIUzRWUkZJSkNrNzhJajFMZ190akdneVlZRWhTQlVwNWFINXVrQWNlYkJaZWNVd0dBTWE1dEtBQnZXa2N6a1ZFMUd0YktxSDA1M3ZaektNRFRqd0Q5Qzh5b3lfU0pwUXZlbnV0ME5HaUs2SFFMdWpDdkRsVnc5S1N6Qzg0endlbE53QngxM3k0UUs?oc=5,2025-05-21 00:00:00+00:00,News
henkel,Henkel and Sasol Partner to Create Low-Carbon Adhesive Solutions - CHEManager,,https://news.google.com/rss/articles/CBMipAFBVV95cUxOVGswSzNYN1hCOGJLNmF6SU5qZ2FLcjJ6VE5uREgxV0c2aExpTm4xSmVKYU1MaUo0MWNXNFdOUWpKVDQxNHJOelUxajRBd09xVkhEX2RxTHlkWUREWW1MREF2am5OUlBvdGN2VVlUS2VlbU9pWkhCU3NoTE1mdkRSQnlEWlRPVGNrQWFkZndSWnloTW1JSFBSNHBFeUU4TW01cGVDNg?oc=5,2025-05-21 00:00:00+00:00,News
